review_id,customer_id,product_id,order_id,rating,review_text
6131,1620,136,2025,2,Exactly what I was looking for!
6132,1281,155,2026,1,Exactly what I was looking for!
6133,1281,458,2026,4,Would not buy again.
6134,1281,422,2026,1,Absolutely loved it!
6135,1281,187,2026,1,Absolutely loved it!
6136,1031,368,2027,4,Exceeded my expectations.
6137,1031,357,2027,4,Absolutely loved it!
6138,1031,28,2027,3,Exceeded my expectations.
6139,1031,265,2027,1,"It was okay, nothing special."
6140,1947,320,2028,3,Absolutely loved it!
6141,1947,79,2028,4,Absolutely loved it!
6142,1947,48,2028,5,Exceeded my expectations.
6143,1947,283,2028,4,Exceeded my expectations.
6144,1947,53,2028,2,Would not buy again.
6145,1430,395,2029,2,"It was okay, nothing special."
6146,1430,149,2029,4,Absolutely loved it!
6147,1430,339,2029,4,Great quality for the price.
6148,1844,357,2030,1,Would not buy again.
6149,1844,308,2030,4,Would not buy again.
6150,1844,220,2030,3,Would not buy again.
6151,1844,128,2030,2,Would not buy again.
6152,1844,196,2030,1,Exactly what I was looking for!
6153,1794,500,2031,3,Great quality for the price.
6154,1794,33,2031,1,Exactly what I was looking for!
6155,954,478,2032,5,Would not buy again.
6156,954,347,2032,1,Exactly what I was looking for!
6157,1814,182,2033,1,Absolutely loved it!
6158,1814,334,2033,1,Exceeded my expectations.
6159,1814,96,2033,3,Exceeded my expectations.
6160,1814,86,2033,2,Great quality for the price.
6161,560,113,2034,1,Exceeded my expectations.
6162,560,106,2034,3,Great quality for the price.
6163,560,491,2034,5,"It was okay, nothing special."
6164,203,258,2035,3,Absolutely loved it!
6165,203,10,2035,3,Great quality for the price.
6166,203,316,2035,1,Great quality for the price.
6167,203,153,2035,1,Great quality for the price.
6168,203,61,2035,5,Great quality for the price.
6169,1613,117,2036,3,Great quality for the price.
6170,1613,37,2036,2,"It was okay, nothing special."
6171,1341,353,2037,3,Exactly what I was looking for!
6172,1341,97,2037,4,"It was okay, nothing special."
6173,1914,424,2038,2,Great quality for the price.
6174,1537,387,2039,4,Exceeded my expectations.
6175,1537,315,2039,2,"It was okay, nothing special."
6176,1537,1,2039,2,Exactly what I was looking for!
6177,645,95,2040,2,"It was okay, nothing special."
6178,1419,171,2041,3,Great quality for the price.
6179,1419,183,2041,1,Would not buy again.
6180,1760,195,2042,4,"It was okay, nothing special."
6181,1760,283,2042,1,Exceeded my expectations.
6182,1760,256,2042,4,Absolutely loved it!
6183,1968,175,2043,3,Exceeded my expectations.
6184,1968,34,2043,5,Absolutely loved it!
6185,1968,344,2043,2,Absolutely loved it!
6186,1968,183,2043,2,"It was okay, nothing special."
6187,1774,39,2044,1,Absolutely loved it!
6188,1202,95,2045,3,"It was okay, nothing special."
6189,1202,355,2045,5,Absolutely loved it!
6190,1202,438,2045,2,Exceeded my expectations.
6191,1202,96,2045,4,Absolutely loved it!
6192,342,27,2046,3,Absolutely loved it!
6193,342,19,2046,2,Great quality for the price.
6194,342,291,2046,4,Great quality for the price.
6195,342,23,2046,4,"It was okay, nothing special."
6196,342,478,2046,2,Exceeded my expectations.
6197,516,378,2047,2,Exactly what I was looking for!
6198,516,212,2047,3,"It was okay, nothing special."
6199,516,312,2047,1,Exactly what I was looking for!
6200,1875,29,2048,5,Great quality for the price.
6201,1875,21,2048,1,"It was okay, nothing special."
6202,1875,158,2048,5,Absolutely loved it!
6203,1875,27,2048,2,"It was okay, nothing special."
6204,923,384,2049,1,"It was okay, nothing special."
6205,923,473,2049,2,Great quality for the price.
6206,923,390,2049,3,Exactly what I was looking for!
6207,923,169,2049,1,Exceeded my expectations.
6208,160,152,2050,4,Great quality for the price.
6209,160,274,2050,1,Great quality for the price.
6210,160,244,2050,1,Great quality for the price.
6211,1445,192,2051,2,"It was okay, nothing special."
6212,1445,436,2051,5,"It was okay, nothing special."
6213,1336,89,2052,4,Great quality for the price.
6214,1336,146,2052,2,Great quality for the price.
6215,1336,204,2052,1,Exactly what I was looking for!
6216,1116,119,2053,3,Absolutely loved it!
6217,1116,445,2053,2,Great quality for the price.
6218,886,227,2054,1,"It was okay, nothing special."
6219,886,39,2054,3,Great quality for the price.
6220,886,24,2054,5,"It was okay, nothing special."
6221,807,293,2055,4,Exactly what I was looking for!
6222,807,201,2055,5,Would not buy again.
6223,807,276,2055,4,Exactly what I was looking for!
6224,807,156,2055,3,Absolutely loved it!
6225,134,331,2056,2,Would not buy again.
6226,534,361,2057,1,Exceeded my expectations.
6227,534,331,2057,2,"It was okay, nothing special."
6228,1019,80,2058,2,Absolutely loved it!
6229,1019,277,2058,4,Exactly what I was looking for!
6230,1019,136,2058,2,Exactly what I was looking for!
6231,658,458,2059,5,Great quality for the price.
6232,658,50,2059,5,Exceeded my expectations.
6233,658,189,2059,3,"It was okay, nothing special."
6234,658,9,2059,1,Would not buy again.
6235,658,293,2059,1,Exceeded my expectations.
6236,582,412,2060,2,Exactly what I was looking for!
6237,582,179,2060,3,Exactly what I was looking for!
6238,1496,263,2061,3,Absolutely loved it!
6239,1496,413,2061,5,Exceeded my expectations.
6240,1878,409,2062,5,Exactly what I was looking for!
6241,1878,456,2062,4,"It was okay, nothing special."
6242,1260,89,2063,5,Exactly what I was looking for!
6243,1260,315,2063,2,Great quality for the price.
6244,1260,232,2063,4,Exceeded my expectations.
6245,1260,79,2063,2,Great quality for the price.
6246,1260,156,2063,5,Great quality for the price.
6247,119,171,2064,4,Great quality for the price.
6248,119,328,2064,3,Exceeded my expectations.
6249,119,345,2064,1,Absolutely loved it!
6250,1177,151,2065,3,Exceeded my expectations.
6251,1177,364,2065,2,Exceeded my expectations.
6252,1177,437,2065,5,Exactly what I was looking for!
6253,1801,131,2066,2,Great quality for the price.
6254,1801,454,2066,1,Exceeded my expectations.
6255,1801,289,2066,4,Exactly what I was looking for!
6256,1806,386,2067,2,Exactly what I was looking for!
6257,1806,64,2067,4,"It was okay, nothing special."
6258,1806,20,2067,3,Exceeded my expectations.
6259,1806,101,2067,5,Exactly what I was looking for!
6260,609,17,2068,3,Exceeded my expectations.
6261,609,469,2068,1,Would not buy again.
6262,1767,169,2069,4,Absolutely loved it!
6263,1767,445,2069,2,Great quality for the price.
6264,1767,137,2069,5,"It was okay, nothing special."
6265,1546,474,2070,4,Exactly what I was looking for!
6266,1546,183,2070,5,Great quality for the price.
6267,106,168,2071,4,Great quality for the price.
6268,106,421,2071,2,Exactly what I was looking for!
6269,106,126,2071,2,Exactly what I was looking for!
6270,106,363,2071,1,"It was okay, nothing special."
6271,219,48,2072,5,Would not buy again.
6272,219,348,2072,5,Exactly what I was looking for!
6273,219,452,2072,4,"It was okay, nothing special."
6274,219,238,2072,2,"It was okay, nothing special."
6275,219,261,2072,2,Great quality for the price.
6276,773,487,2073,1,Absolutely loved it!
6277,773,80,2073,2,Great quality for the price.
6278,739,386,2074,3,Exceeded my expectations.
6279,739,235,2074,2,Great quality for the price.
6280,739,391,2074,2,Exactly what I was looking for!
6281,1414,443,2075,2,Great quality for the price.
6282,1414,136,2075,1,Great quality for the price.
6283,1414,397,2075,3,Absolutely loved it!
6284,1414,446,2075,5,"It was okay, nothing special."
6285,1414,182,2075,2,"It was okay, nothing special."
6286,1702,280,2076,3,Exceeded my expectations.
6287,1702,114,2076,5,Great quality for the price.
6288,1177,305,2077,3,Absolutely loved it!
6289,1177,152,2077,1,Would not buy again.
6290,1177,45,2077,1,Exceeded my expectations.
6291,1177,92,2077,5,Great quality for the price.
6292,1177,157,2077,1,"It was okay, nothing special."
6293,1790,393,2078,4,Absolutely loved it!
6294,606,166,2079,1,Would not buy again.
6295,606,196,2079,3,"It was okay, nothing special."
6296,606,411,2079,4,Exceeded my expectations.
6297,606,185,2079,3,Exactly what I was looking for!
6298,676,236,2080,2,Exceeded my expectations.
6299,1882,69,2081,3,Great quality for the price.
6300,1882,269,2081,5,"It was okay, nothing special."
6301,240,25,2082,5,Absolutely loved it!
6302,240,226,2082,3,"It was okay, nothing special."
6303,487,64,2083,1,Absolutely loved it!
6304,487,73,2083,2,Exceeded my expectations.
6305,487,32,2083,4,Would not buy again.
6306,487,238,2083,3,Exactly what I was looking for!
6307,1340,165,2084,1,"It was okay, nothing special."
6308,1340,132,2084,1,Would not buy again.
6309,1340,93,2084,3,Great quality for the price.
6310,1340,395,2084,2,Exceeded my expectations.
6311,1340,86,2084,3,Exactly what I was looking for!
6312,1327,36,2085,3,"It was okay, nothing special."
6313,1327,274,2085,3,Exactly what I was looking for!
6314,1327,67,2085,2,Great quality for the price.
6315,1327,348,2085,1,Great quality for the price.
6316,347,377,2086,1,Great quality for the price.
6317,347,362,2086,2,Great quality for the price.
6318,700,106,2087,5,"It was okay, nothing special."
6319,700,200,2087,2,Exceeded my expectations.
6320,700,332,2087,4,Absolutely loved it!
6321,1790,401,2088,4,Exactly what I was looking for!
6322,1790,54,2088,4,Great quality for the price.
6323,113,69,2089,3,"It was okay, nothing special."
6324,1826,391,2090,1,Absolutely loved it!
6325,1826,85,2090,3,Absolutely loved it!
6326,1826,62,2090,1,Would not buy again.
6327,738,489,2091,2,Great quality for the price.
6328,738,308,2091,4,"It was okay, nothing special."
6329,738,334,2091,3,Exactly what I was looking for!
6330,738,330,2091,1,Great quality for the price.
6331,1190,467,2092,4,Would not buy again.
6332,1190,104,2092,4,Great quality for the price.
6333,1190,262,2092,5,Exactly what I was looking for!
6334,1190,130,2092,1,Exceeded my expectations.
6335,1965,328,2093,2,Great quality for the price.
6336,1965,148,2093,5,Would not buy again.
6337,1965,310,2093,4,Exactly what I was looking for!
6338,1965,373,2093,1,Exceeded my expectations.
6339,761,454,2094,5,"It was okay, nothing special."
6340,761,311,2094,5,Exactly what I was looking for!
6341,761,465,2094,5,Would not buy again.
6342,360,39,2095,1,Would not buy again.
6343,1424,464,2096,5,"It was okay, nothing special."
6344,1424,123,2096,4,Exceeded my expectations.
6345,901,363,2097,3,Exceeded my expectations.
6346,241,381,2098,3,"It was okay, nothing special."
6347,241,7,2098,1,Exceeded my expectations.
6348,241,424,2098,5,Would not buy again.
6349,241,35,2098,4,"It was okay, nothing special."
6350,161,168,2099,1,Exactly what I was looking for!
6351,161,469,2099,3,"It was okay, nothing special."
6352,161,324,2099,4,Great quality for the price.
6353,161,391,2099,2,Exactly what I was looking for!
6354,161,136,2099,3,"It was okay, nothing special."
6355,1474,438,2100,4,Absolutely loved it!
6356,1474,390,2100,5,Great quality for the price.
6357,1789,202,2101,4,Would not buy again.
6358,1789,50,2101,2,Would not buy again.
6359,1789,159,2101,4,Exceeded my expectations.
6360,176,313,2102,1,"It was okay, nothing special."
6361,176,16,2102,5,"It was okay, nothing special."
6362,176,227,2102,2,Absolutely loved it!
6363,469,99,2103,4,Great quality for the price.
6364,469,252,2103,1,Absolutely loved it!
6365,1219,131,2104,1,"It was okay, nothing special."
6366,1584,222,2105,4,Exceeded my expectations.
6367,1584,85,2105,4,Great quality for the price.
6368,1584,88,2105,5,Exceeded my expectations.
6369,593,421,2106,5,"It was okay, nothing special."
6370,593,92,2106,3,Exceeded my expectations.
6371,593,311,2106,5,Absolutely loved it!
6372,593,119,2106,4,Great quality for the price.
6373,566,141,2107,4,Great quality for the price.
6374,566,499,2107,3,Great quality for the price.
6375,566,41,2107,5,Absolutely loved it!
6376,566,305,2107,4,"It was okay, nothing special."
6377,566,339,2107,2,Great quality for the price.
6378,879,385,2108,5,Would not buy again.
6379,879,58,2108,5,Would not buy again.
6380,879,77,2108,3,Absolutely loved it!
6381,879,409,2108,2,Absolutely loved it!
6382,1240,77,2109,4,Exactly what I was looking for!
6383,1762,165,2110,3,Absolutely loved it!
6384,1762,53,2110,1,"It was okay, nothing special."
6385,1762,152,2110,1,Would not buy again.
6386,1762,457,2110,4,Would not buy again.
6387,1762,147,2110,4,Exceeded my expectations.
6388,1963,138,2111,1,Would not buy again.
6389,1963,182,2111,1,Great quality for the price.
6390,1963,303,2111,1,Absolutely loved it!
6391,1963,58,2111,1,Exceeded my expectations.
6392,1963,357,2111,4,Would not buy again.
6393,1588,299,2112,5,Great quality for the price.
6394,499,197,2113,5,Exceeded my expectations.
6395,1400,452,2114,3,Absolutely loved it!
6396,241,118,2115,5,Great quality for the price.
6397,241,33,2115,5,Would not buy again.
6398,241,154,2115,5,Exceeded my expectations.
6399,1257,335,2116,2,Great quality for the price.
6400,1257,288,2116,2,"It was okay, nothing special."
6401,1257,388,2116,3,Would not buy again.
6402,1406,227,2117,1,Would not buy again.
6403,1406,347,2117,2,Exactly what I was looking for!
6404,1406,342,2117,5,Great quality for the price.
6405,1406,283,2117,3,Exceeded my expectations.
6406,1406,392,2117,2,Would not buy again.
6407,194,147,2118,5,Great quality for the price.
6408,194,269,2118,4,Exactly what I was looking for!
6409,194,419,2118,5,Great quality for the price.
6410,194,201,2118,1,Great quality for the price.
6411,194,24,2118,3,Exactly what I was looking for!
6412,1697,7,2119,4,Absolutely loved it!
6413,1697,371,2119,3,Absolutely loved it!
6414,1697,122,2119,2,Exceeded my expectations.
6415,1997,178,2120,5,"It was okay, nothing special."
6416,367,401,2121,1,Great quality for the price.
6417,367,269,2121,5,Exactly what I was looking for!
6418,367,88,2121,3,Exceeded my expectations.
6419,367,301,2121,2,Absolutely loved it!
6420,995,169,2122,5,Absolutely loved it!
6421,995,200,2122,5,Exceeded my expectations.
6422,995,340,2122,2,"It was okay, nothing special."
6423,995,191,2122,4,"It was okay, nothing special."
6424,995,451,2122,1,"It was okay, nothing special."
6425,1866,309,2123,3,"It was okay, nothing special."
6426,734,326,2124,4,Absolutely loved it!
6427,734,273,2124,5,Exceeded my expectations.
6428,734,82,2124,5,"It was okay, nothing special."
6429,734,276,2124,3,Would not buy again.
6430,734,385,2124,1,Would not buy again.
6431,1802,10,2125,3,Great quality for the price.
6432,1802,257,2125,1,"It was okay, nothing special."
6433,1802,144,2125,4,Exceeded my expectations.
6434,1802,365,2125,2,Great quality for the price.
6435,1802,2,2125,4,Exactly what I was looking for!
6436,482,467,2126,5,Exceeded my expectations.
6437,482,497,2126,4,Great quality for the price.
6438,482,447,2126,2,"It was okay, nothing special."
6439,482,23,2126,4,Great quality for the price.
6440,876,107,2127,2,Exactly what I was looking for!
6441,876,207,2127,3,Would not buy again.
6442,1684,259,2128,3,Great quality for the price.
6443,1684,203,2128,4,Exceeded my expectations.
6444,1684,141,2128,3,Great quality for the price.
6445,1684,77,2128,4,Exactly what I was looking for!
6446,1684,342,2128,1,Exceeded my expectations.
6447,477,127,2129,4,Exactly what I was looking for!
6448,477,271,2129,4,Absolutely loved it!
6449,477,333,2129,4,Exceeded my expectations.
6450,1758,439,2130,1,Great quality for the price.
6451,1758,76,2130,5,Great quality for the price.
6452,721,343,2131,5,"It was okay, nothing special."
6453,721,129,2131,1,"It was okay, nothing special."
